Image Name,Shape,Riming,Melting
2023.02.28_02.20.47_flake_3622_cam_2X1104Y1104cropped0.png,graupel,graupel_like,wet
2023.02.28_02.10.13_flake_3351_cam_0X500Y612cropped0.png,graupel,unrimed,dry
2023.02.28_02.24.15_flake_3715_cam_1X476Y720cropped0.png,graupel,graupel,wet
2023.02.28_02.26.07_flake_3789_cam_3X1112Y1656cropped0.png,graupel,graupel_like,dry
20230228101313001CAM5_1X660Y264cropped2.png,columnar_crystals,graupel_like,wet
2023.02.28_02.24.44_flake_3734_cam_1X416Y548cropped0.png,graupel,graupel,dry
2023.02.28_02.34.33_flake_4028_cam_3X1040Y1452cropped1.png,graupel,graupel_like,dry
20230228153924000CAM6_1X1532Y2228cropped9.png,planar_crystals,densely_rimed,wet
2023.02.28_02.19.21_flake_3586_cam_1X616Y588cropped0.png,graupel,graupel_like,dry
2023.02.28_02.31.51_flake_3966_cam_3X1668Y1924cropped0.png,graupel,graupel_like,dry
2023.02.28_02.18.43_flake_3563_cam_4X1052Y368cropped1.png,graupel,graupel_like,dry
2023.02.28_02.17.29_flake_3534_cam_4X1088Y1108cropped0.png,graupel,graupel,wet
2023.02.28_02.14.30_flake_3450_cam_2X1080Y1208cropped0.png,graupel,graupel,dry
2023.02.28_02.26.59_flake_3831_cam_4X240Y800cropped0.png,graupel,graupel_like,dry
2023.02.28_02.24.18_flake_3717_cam_2X1080Y1580cropped1.png,graupel,graupel_like,dry
20230228100655000CAM0_1X1680Y1832cropped9.png,graupel,unrimed,dry
2023.02.28_02.14.30_flake_3450_cam_3X1564Y2148cropped1.png,graupel,graupel_like,dry
2023.02.28_02.11.43_flake_3376_cam_4X1108Y772cropped0.png,graupel,graupel_like,wet
2023.02.28_02.43.37_flake_4211_cam_4X1084Y1040cropped0.png,planar_crystals,graupel_like,dry
2023.02.28_02.30.33_flake_3925_cam_3X1108Y1124cropped1.png,graupel,graupel_like,dry
2023.02.28_02.34.51_flake_4032_cam_1X636Y812cropped0.png,graupel,unrimed,dry
2023.02.28_02.12.17_flake_3385_cam_0X592Y652cropped0.png,graupel,graupel_like,dry
2023.02.28_02.08.31_flake_3322_cam_3X1108Y1012cropped1.png,graupel,graupel_like,dry
20230228101754000CAM2_1X1492Y324cropped6.png,columnar_crystals,unrimed,wet
2023.02.28_18.23.15_flake_4885_cam_3X1112Y968cropped0.png,graupel,unrimed,dry
2023.02.28_02.24.20_flake_3720_cam_2X1092Y1516cropped0.png,graupel,graupel,dry
2023.02.28_02.46.54_flake_4281_cam_3X1112Y1024cropped0.png,graupel,graupel_like,dry
2023.02.28_02.13.22_flake_3413_cam_2X1092Y1424cropped0.png,graupel,graupel_like,wet
20230228100346000CAM4_1X1084Y920cropped2.png,graupel,graupel_like,dry
2023.02.28_02.33.22_flake_3998_cam_2X1100Y1948cropped0.png,graupel,graupel_like,dry
2023.02.28_02.16.20_flake_3507_cam_2X1080Y1440cropped0.png,graupel,graupel_like,dry
2023.02.28_02.08.41_flake_3325_cam_3X1092Y1060cropped0.png,graupel,graupel,dry
20230228154137000CAM4_1X1748Y404cropped9.png,graupel,graupel_like,dry
20230228101600000CAM0_1X820Y1016cropped2.png,graupel,densely_rimed,dry
2023.02.28_02.21.37_flake_3642_cam_2X1084Y1436cropped0.png,graupel,graupel_like,dry
2023.02.28_17.22.44_flake_4784_cam_3X1104Y1244cropped0.png,columnar_crystals,densely_rimed,dry
2023.02.28_02.12.41_flake_3397_cam_3X1120Y1904cropped0.png,graupel,graupel_like,wet
20230228153934000CAM6_1X948Y792cropped2.png,graupel,graupel_like,dry
20230228102340000CAM0_1X1508Y940cropped4.png,planar_crystals,graupel_like,dry
2023.02.28_02.25.16_flake_3759_cam_0X560Y924cropped0.png,graupel,graupel_like,dry
2023.02.28_02.15.48_flake_3490_cam_1X712Y712cropped0.png,graupel,graupel_like,dry
2023.02.28_02.38.27_flake_4117_cam_1X464Y600cropped0.png,graupel,graupel,dry
20230228101011000CAM0_1X456Y448cropped2.png,graupel,unrimed,dry
2023.02.28_02.32.01_flake_3972_cam_1X676Y728cropped1.png,graupel,unrimed,dry
20230228100640000CAM4_1X1152Y2212cropped7.png,planar_crystals,rimed,wet
2023.02.28_02.05.48_flake_3293_cam_1X444Y360cropped0.png,graupel,graupel_like,dry
2023.02.28_02.46.28_flake_4273_cam_3X1104Y1100cropped0.png,graupel,graupel_like,dry
2023.02.28_02.30.08_flake_3915_cam_0X456Y712cropped0.png,graupel,graupel_like,dry
20230228101403000CAM0_1X1792Y284cropped13.png,graupel,unrimed,dry
2023.02.28_02.25.30_flake_3769_cam_2X1712Y1760cropped1.png,graupel,graupel_like,dry
2023.02.28_02.18.25_flake_3555_cam_4X1068Y720cropped0.png,graupel,graupel_like,dry
2023.02.28_02.26.17_flake_3799_cam_3X1108Y588cropped0.png,graupel,graupel_like,dry
2023.02.28_02.18.29_flake_3558_cam_3X1092Y1184cropped1.png,graupel,graupel_like,dry
20230228100333000CAM6_1X812Y376cropped6.png,columnar_crystals,densely_rimed,dry
20230228100743000CAM6_1X1052Y2180cropped6.png,columnar_crystals,unrimed,wet
20230228100346000CAM3_1X1052Y1200cropped5.png,graupel,graupel_like,dry
2023.02.28_02.10.35_flake_3359_cam_1X488Y660cropped0.png,graupel,graupel_like,dry
2023.02.28_02.33.52_flake_4011_cam_0X420Y436cropped0.png,graupel,graupel_like,dry
2023.02.28_02.46.48_flake_4279_cam_3X1088Y1744cropped1.png,planar_crystals,densely_rimed,dry
20230228101403000CAM4_1X1100Y736cropped3.png,graupel,unrimed,dry
2023.02.28_02.35.30_flake_4051_cam_3X1104Y1320cropped0.png,graupel,graupel_like,dry
2023.02.28_02.07.05_flake_3306_cam_3X1112Y564cropped0.png,graupel,graupel_like,dry
2023.02.28_02.18.44_flake_3565_cam_2X1136Y1396cropped0.png,graupel,graupel_like,wet
2023.02.28_02.34.12_flake_4019_cam_3X1096Y2004cropped0.png,graupel,graupel_like,dry
2023.02.28_02.20.14_flake_3607_cam_0X476Y820cropped0.png,graupel,graupel_like,dry
2023.02.28_02.19.44_flake_3596_cam_4X1084Y1196cropped0.png,graupel,graupel,wet
2023.02.28_02.11.43_flake_3376_cam_2X1116Y1472cropped0.png,graupel,graupel,wet
2023.02.28_02.27.33_flake_3851_cam_1X504Y684cropped1.png,graupel,graupel,wet
2023.02.28_02.49.34_flake_4347_cam_4X824Y340cropped2.png,columnar_crystals,graupel_like,dry
2023.02.28_02.31.30_flake_3955_cam_3X1008Y1248cropped1.png,planar_crystals,graupel_like,dry
2023.02.28_02.12.51_flake_3401_cam_0X588Y872cropped0.png,graupel,graupel_like,dry
2023.02.28_02.14.31_flake_3451_cam_0X576Y612cropped0.png,graupel,graupel_like,dry
20230228100825000CAM6_1X1552Y1532cropped8.png,graupel,graupel_like,dry
2023.02.28_18.21.51_flake_4880_cam_3X552Y796cropped0.png,graupel,unrimed,dry
20230228101633000CAM6_1X1488Y448cropped9.png,columnar_crystals,densely_rimed,dry
20230228101011000CAM6_1X1552Y1720cropped9.png,graupel,densely_rimed,dry
20230228100825000CAM2_1X1084Y1672cropped5.png,graupel,graupel_like,dry
2023.02.28_02.20.39_flake_3618_cam_1X484Y664cropped1.png,graupel,graupel_like,dry
2023.02.28_02.19.23_flake_3588_cam_0X700Y828cropped0.png,graupel,graupel_like,dry
20230228100555000CAM0_1X396Y1664cropped0.png,columnar_crystals,unrimed,wet
2023.02.28_02.39.02_flake_4129_cam_4X1084Y1304cropped1.png,graupel,graupel_like,dry
2023.02.28_02.19.14_flake_3581_cam_3X1096Y932cropped0.png,graupel,graupel_like,dry
20230228101028000CAM4_1X964Y884cropped0.png,graupel,graupel_like,dry
2023.02.28_03.07.29_flake_4602_cam_2X1588Y1500cropped0.png,planar_crystals,densely_rimed,dry
2023.02.28_02.29.47_flake_3905_cam_0X524Y548cropped0.png,graupel,graupel_like,dry
2023.02.28_02.31.55_flake_3969_cam_2X1096Y1352cropped1.png,graupel,unrimed,dry
2023.02.28_02.28.40_flake_3876_cam_0X612Y696cropped0.png,graupel,graupel_like,dry
2023.02.28_03.18.10_flake_4648_cam_2X1092Y1652cropped0.png,graupel,graupel_like,dry
2023.02.28_02.19.07_flake_3578_cam_1X436Y412cropped0.png,graupel,graupel_like,dry
2023.02.28_02.21.11_flake_3633_cam_1X488Y592cropped0.png,graupel,graupel_like,dry
2023.02.28_02.18.33_flake_3561_cam_3X1112Y1108cropped0.png,graupel,graupel_like,dry
2023.02.28_02.06.01_flake_3297_cam_3X1100Y1336cropped0.png,graupel,graupel_like,dry
2023.02.28_02.15.13_flake_3473_cam_4X1084Y804cropped0.png,graupel,graupel_like,dry
2023.02.28_02.22.07_flake_3656_cam_2X1092Y1472cropped0.png,graupel,graupel_like,dry
2023.02.28_02.14.59_flake_3467_cam_1X292Y500cropped0.png,graupel,graupel_like,dry
2023.02.28_02.25.16_flake_3759_cam_3X1092Y1220cropped0.png,graupel,graupel_like,dry
2023.02.28_02.25.29_flake_3768_cam_3X1108Y1340cropped0.png,graupel,graupel_like,dry
2023.02.28_02.12.56_flake_3404_cam_2X1080Y1624cropped0.png,graupel,graupel_like,dry
2023.02.28_02.41.48_flake_4169_cam_2X1204Y1252cropped0.png,graupel,graupel_like,dry
2023.02.28_02.24.22_flake_3722_cam_4X1092Y484cropped0.png,graupel,graupel_like,dry
2023.02.28_02.13.41_flake_3421_cam_3X1092Y1540cropped0.png,graupel,graupel_like,dry
20230228101922000CAM5_1X724Y768cropped2.png,graupel,densely_rimed,dry
2023.02.28_02.53.53_flake_4429_cam_3X1108Y856cropped1.png,columnar_crystals,graupel_like,dry
2023.02.28_02.42.15_flake_4178_cam_0X504Y896cropped0.png,planar_crystals,densely_rimed,dry
2023.02.28_18.23.14_flake_4884_cam_4X1324Y1060cropped0.png,columnar_crystals,rimed,dry
2023.02.28_02.19.18_flake_3584_cam_3X1096Y956cropped0.png,graupel,graupel_like,dry
2023.02.28_02.29.03_flake_3887_cam_4X1088Y1224cropped0.png,graupel,graupel_like,wet
2023.02.28_02.08.03_flake_3317_cam_3X1108Y1400cropped2.png,graupel,graupel,dry
2023.02.28_02.24.44_flake_3734_cam_3X1108Y1300cropped0.png,graupel,graupel_like,dry
2023.02.28_02.16.19_flake_3506_cam_3X1104Y1592cropped0.png,graupel,graupel_like,dry
2023.02.28_02.13.59_flake_3433_cam_4X1092Y1284cropped0.png,graupel,graupel_like,dry
2023.02.28_02.19.05_flake_3576_cam_1X764Y368cropped0.png,graupel,graupel_like,dry
2023.02.28_02.13.32_flake_3417_cam_3X1028Y1148cropped1.png,graupel,graupel_like,wet
2023.02.28_02.18.00_flake_3549_cam_3X1084Y1244cropped0.png,graupel,graupel_like,dry
20230228101210000CAM6_1X1720Y656cropped19.png,graupel,densely_rimed,dry
2023.02.28_02.16.28_flake_3512_cam_4X1012Y940cropped0.png,graupel,graupel,wet
2023.02.28_02.18.57_flake_3570_cam_1X472Y556cropped0.png,graupel,graupel_like,dry
2023.02.28_02.16.12_flake_3503_cam_0X460Y776cropped0.png,graupel,graupel_like,dry
2023.02.28_02.30.41_flake_3930_cam_1X208Y520cropped0.png,graupel,graupel_like,dry
2023.02.28_02.18.57_flake_3570_cam_0X500Y708cropped0.png,graupel,graupel_like,dry
2023.02.28_02.19.35_flake_3592_cam_4X1512Y1088cropped2.png,graupel,graupel_like,dry
2023.02.28_02.30.49_flake_3936_cam_4X1116Y1420cropped0.png,graupel,graupel,wet
2023.02.28_02.09.38_flake_3343_cam_1X600Y576cropped0.png,graupel,graupel_like,dry
20230228101958000CAM4_1X608Y896cropped0.png,planar_crystals,densely_rimed,dry
2023.02.28_02.29.03_flake_3887_cam_0X584Y800cropped0.png,graupel,graupel_like,dry
20230228154911000CAM4_1X1304Y892cropped14.png,graupel,graupel_like,dry
2023.02.28_02.27.02_flake_3834_cam_4X1120Y540cropped0.png,graupel,graupel_like,dry
20230228102340000CAM0_1X92Y116cropped0.png,columnar_crystals,rimed,dry
20230228100244000CAM5_1X1332Y1252cropped3.png,graupel,unrimed,dry
20230228152942000CAM5_1X392Y316cropped1.png,planar_crystals,densely_rimed,wet
2023.02.28_02.44.25_flake_4225_cam_1X480Y544cropped1.png,graupel,graupel_like,dry
20230228101036000CAM2_1X312Y400cropped2.png,graupel,unrimed,dry
20230228154512000CAM6_1X1376Y2032cropped8.png,graupel,unrimed,dry
2023.02.28_02.13.27_flake_3416_cam_1X416Y600cropped0.png,graupel,graupel,wet
2023.02.28_02.36.02_flake_4066_cam_1X596Y724cropped0.png,graupel,graupel_like,dry
20230228100912000CAM2_1X604Y636cropped2.png,graupel,graupel_like,dry
2023.02.28_02.26.12_flake_3793_cam_0X660Y692cropped0.png,graupel,graupel_like,dry
2023.02.28_02.20.14_flake_3607_cam_3X1100Y1056cropped0.png,graupel,graupel_like,dry
2023.02.28_17.27.32_flake_4795_cam_3X1112Y1624cropped0.png,planar_crystals,densely_rimed,dry
2023.02.28_02.26.29_flake_3808_cam_2X1044Y1584cropped0.png,graupel,graupel_like,dry
20230228101542000CAM6_1X716Y296cropped6.png,graupel,graupel_like,dry
2023.02.28_02.16.28_flake_3512_cam_3X1020Y1064cropped0.png,graupel,graupel,wet
20230228154042000CAM2_1X208Y528cropped0.png,graupel,unrimed,dry
2023.02.28_02.22.16_flake_3661_cam_4X876Y384cropped0.png,graupel,graupel_like,dry
2023.02.28_02.13.10_flake_3408_cam_1X404Y552cropped1.png,graupel,graupel_like,dry
20230228101600000CAM6_1X1084Y204cropped10.png,planar_crystals,densely_rimed,dry
20230228100601000CAM4_1X400Y2356cropped1.png,columnar_crystals,unrimed,wet
2023.02.28_02.18.00_flake_3549_cam_1X480Y296cropped0.png,graupel,graupel_like,dry
2023.02.28_02.28.34_flake_3872_cam_3X664Y904cropped0.png,graupel,graupel_like,dry
2023.02.28_02.14.13_flake_3441_cam_3X1112Y1308cropped0.png,planar_crystals,graupel_like,dry
2023.02.28_02.24.01_flake_3708_cam_1X360Y500cropped0.png,graupel,unrimed,dry
20230228153413000CAM3_1X1784Y1604cropped11.png,graupel,graupel_like,dry
2023.02.28_02.08.56_flake_3331_cam_3X1104Y992cropped0.png,graupel,graupel_like,wet
2023.02.28_02.51.07_flake_4386_cam_3X1096Y1944cropped1.png,graupel,graupel_like,dry
2023.02.28_02.24.19_flake_3719_cam_0X616Y628cropped0.png,graupel,graupel_like,dry
2023.02.28_02.13.34_flake_3418_cam_1X416Y288cropped0.png,graupel,graupel_like,wet
2023.02.28_02.36.17_flake_4073_cam_4X1008Y1396cropped0.png,graupel,graupel_like,dry
2023.02.28_02.55.38_flake_4448_cam_4X1088Y1064cropped3.png,columnar_crystals,unrimed,dry
2023.02.28_02.31.55_flake_3969_cam_3X752Y828cropped0.png,graupel,graupel_like,dry
2023.02.28_02.21.14_flake_3634_cam_2X1072Y1484cropped1.png,graupel,graupel_like,dry
2023.02.28_02.18.31_flake_3560_cam_1X460Y584cropped0.png,graupel,unrimed,dry
2023.02.28_02.28.37_flake_3874_cam_0X488Y736cropped0.png,graupel,graupel_like,dry
2023.02.28_02.14.05_flake_3435_cam_1X676Y792cropped0.png,graupel,graupel_like,dry
20230228100912000CAM4_1X1920Y2236cropped3.png,columnar_crystals,unrimed,dry
2023.02.28_02.20.46_flake_3621_cam_1X536Y436cropped0.png,graupel,graupel_like,dry
2023.02.28_02.19.16_flake_3582_cam_3X1088Y1472cropped0.png,graupel,graupel_like,dry
20230228100925000CAM4_1X1196Y1752cropped3.png,columnar_crystals,graupel_like,dry
2023.02.28_02.08.45_flake_3327_cam_1X448Y508cropped0.png,graupel,graupel_like,dry
2023.02.28_02.06.01_flake_3297_cam_0X612Y924cropped0.png,graupel,graupel_like,dry
20230228162205000CAM0_1X1760Y676cropped8.png,columnar_crystals,unrimed,dry
2023.02.28_02.37.37_flake_4100_cam_0X568Y624cropped0.png,planar_crystals,densely_rimed,dry
2023.02.28_02.17.19_flake_3530_cam_0X564Y860cropped0.png,graupel,graupel_like,dry
2023.02.28_02.05.42_flake_3292_cam_4X1100Y808cropped1.png,graupel,graupel_like,dry
2023.02.28_02.07.44_flake_3315_cam_1X444Y424cropped0.png,graupel,graupel_like,dry
20230228101616000CAM4_1X1560Y480cropped1.png,graupel,unrimed,dry
20230228100936000CAM4_1X1452Y1648cropped4.png,columnar_crystals,densely_rimed,dry
2023.02.28_02.35.31_flake_4053_cam_1X320Y392cropped1.png,graupel,graupel_like,dry
2023.02.28_02.37.42_flake_4101_cam_4X1592Y1572cropped0.png,graupel,graupel_like,dry
20230228101825000CAM0_1X1592Y492cropped3.png,graupel,graupel_like,dry
2023.02.28_02.44.19_flake_4223_cam_3X448Y492cropped2.png,planar_crystals,densely_rimed,dry
2023.02.28_02.21.05_flake_3630_cam_4X1096Y936cropped0.png,graupel,graupel_like,wet
2023.02.28_02.35.42_flake_4057_cam_4X1092Y824cropped2.png,graupel,graupel_like,dry
20230228100633000CAM4_1X1384Y504cropped5.png,graupel,densely_rimed,wet
2023.02.28_02.35.30_flake_4051_cam_4X1096Y1188cropped0.png,graupel,graupel_like,wet
20230228100640000CAM0_1X1612Y1288cropped5.png,graupel,graupel_like,dry
2023.02.28_02.18.59_flake_3571_cam_1X340Y376cropped0.png,graupel,graupel_like,dry
2023.02.28_02.30.04_flake_3913_cam_1X580Y564cropped0.png,graupel,graupel_like,dry
2023.02.28_02.15.08_flake_3472_cam_4X1088Y972cropped0.png,graupel,graupel_like,dry
2023.02.28_02.04.23_flake_3286_cam_1X560Y440cropped0.png,graupel,graupel_like,dry
2023.02.28_02.27.31_flake_3849_cam_1X436Y396cropped0.png,columnar_crystals,unrimed,dry
20230228100936000CAM3_1X1692Y1240cropped7.png,columnar_crystals,graupel_like,wet
2023.02.28_02.09.23_flake_3340_cam_3X1100Y1288cropped0.png,graupel,graupel_like,dry
20230228101313000CAM6_1X892Y136cropped4.png,planar_crystals,unrimed,wet
2023.02.28_02.18.56_flake_3569_cam_2X1092Y1096cropped0.png,graupel,graupel_like,wet
2023.02.28_02.18.31_flake_3560_cam_3X1100Y1152cropped1.png,graupel,graupel_like,dry
20230228100925000CAM5_1X896Y428cropped5.png,graupel,unrimed,dry
2023.02.28_02.21.18_flake_3635_cam_3X1084Y1280cropped0.png,graupel,graupel_like,dry
2023.02.28_02.35.42_flake_4057_cam_4X788Y420cropped1.png,graupel,unrimed,dry
2023.02.28_02.13.10_flake_3408_cam_3X1108Y1320cropped1.png,graupel,graupel_like,dry
2023.02.28_02.30.37_flake_3928_cam_3X1480Y1908cropped1.png,graupel,graupel_like,dry
20230228153512000CAM0_1X1724Y244cropped5.png,columnar_crystals,unrimed,dry
2023.02.28_02.17.30_flake_3536_cam_4X1028Y1124cropped1.png,graupel,graupel_like,wet
2023.02.28_02.57.02_flake_4465_cam_3X1084Y1504cropped0.png,planar_crystals,densely_rimed,dry
2023.02.28_02.08.31_flake_3322_cam_4X1092Y1008cropped2.png,graupel,graupel_like,dry
20230228101523000CAM4_1X676Y116cropped1.png,columnar_crystals,graupel_like,dry
2023.02.28_02.18.06_flake_3551_cam_2X1092Y1680cropped0.png,graupel,graupel_like,wet
20230228101036000CAM3_1X908Y1360cropped2.png,planar_crystals,densely_rimed,dry
2023.02.28_02.37.11_flake_4092_cam_4X1100Y836cropped0.png,planar_crystals,densely_rimed,dry
2023.02.28_02.24.13_flake_3714_cam_1X832Y124cropped0.png,graupel,graupel,dry
20230228101228000CAM2_1X792Y1452cropped2.png,graupel,densely_rimed,wet
2023.02.28_03.04.11_flake_4554_cam_3X908Y1180cropped0.png,columnar_crystals,densely_rimed,dry
20230228100925000CAM2_1X168Y792cropped4.png,columnar_crystals,graupel_like,dry
2023.02.28_02.50.51_flake_4381_cam_4X1352Y1568cropped1.png,columnar_crystals,densely_rimed,wet
2023.02.28_02.17.26_flake_3532_cam_1X544Y648cropped0.png,graupel,graupel_like,dry
20230228153926000CAM4_1X320Y2196cropped1.png,graupel,graupel_like,dry
2023.02.28_02.13.19_flake_3412_cam_0X600Y780cropped1.png,graupel,graupel_like,dry
2023.02.28_19.28.37_flake_4948_cam_3X1092Y1736cropped0.png,planar_crystals,densely_rimed,dry
20230228153413000CAM4_1X824Y2152cropped7.png,graupel,unrimed,dry
2023.02.28_17.24.09_flake_4789_cam_3X1140Y664cropped0.png,graupel,graupel_like,wet
2023.02.28_02.35.30_flake_4051_cam_1X424Y436cropped0.png,graupel,graupel_like,dry
2023.02.28_02.09.45_flake_3345_cam_4X1092Y560cropped0.png,graupel,graupel_like,dry
2023.02.28_02.28.15_flake_3867_cam_3X1076Y1888cropped0.png,graupel,graupel_like,dry
2023.02.28_02.26.05_flake_3788_cam_1X472Y656cropped0.png,graupel,graupel_like,wet
2023.02.28_02.11.29_flake_3371_cam_4X1092Y456cropped0.png,graupel,graupel_like,dry
2023.02.28_02.18.06_flake_3551_cam_0X640Y644cropped0.png,graupel,graupel_like,dry
2023.02.28_02.24.56_flake_3742_cam_4X1096Y700cropped0.png,graupel,graupel_like,dry
2023.02.28_02.10.28_flake_3355_cam_4X664Y708cropped0.png,planar_crystals,densely_rimed,dry
2023.02.28_02.26.54_flake_3825_cam_2X1072Y1784cropped0.png,graupel,graupel_like,dry
20230228101152000CAM4_1X1076Y704cropped1.png,graupel,unrimed,dry
2023.02.28_02.37.14_flake_4093_cam_2X1088Y1148cropped0.png,graupel,graupel_like,dry
2023.02.28_02.17.49_flake_3545_cam_1X472Y432cropped0.png,graupel,graupel_like,wet
2023.02.28_02.28.16_flake_3868_cam_2X1024Y1624cropped1.png,graupel,graupel_like,dry
2023.02.28_02.26.12_flake_3793_cam_2X1092Y1652cropped0.png,graupel,graupel_like,dry
2023.02.28_02.14.38_flake_3457_cam_2X1076Y1764cropped0.png,graupel,graupel_like,dry
2023.02.28_02.24.46_flake_3736_cam_2X1088Y1312cropped0.png,graupel,graupel,dry
2023.02.28_02.19.12_flake_3580_cam_1X512Y476cropped0.png,graupel,graupel_like,dry
20230228105313000CAM6_1X1700Y76cropped2.png,columnar_crystals,densely_rimed,dry
2023.02.28_02.27.24_flake_3845_cam_3X1096Y1708cropped0.png,graupel,graupel_like,dry
2023.02.28_02.26.01_flake_3786_cam_2X1088Y1720cropped0.png,graupel,graupel_like,dry
2023.02.28_02.16.46_flake_3518_cam_0X440Y632cropped0.png,graupel,graupel_like,dry
2023.02.28_03.18.20_flake_4649_cam_3X1084Y1956cropped1.png,graupel,graupel_like,dry
20230228154907000CAM0_1X1464Y168cropped6.png,graupel,unrimed,dry
2023.02.28_02.09.03_flake_3334_cam_1X580Y504cropped0.png,graupel,graupel_like,dry
2023.02.28_02.43.21_flake_4207_cam_3X1000Y1528cropped0.png,planar_crystals,graupel_like,dry
2023.02.28_02.14.16_flake_3443_cam_3X1100Y1516cropped0.png,graupel,graupel_like,dry
2023.02.28_02.23.20_flake_3688_cam_3X1128Y560cropped0.png,graupel,graupel,dry
2023.02.28_02.15.05_flake_3470_cam_4X1080Y480cropped0.png,graupel,graupel_like,wet
2023.02.28_02.22.17_flake_3662_cam_1X408Y412cropped0.png,graupel,graupel_like,dry
2023.02.28_02.08.41_flake_3325_cam_1X524Y444cropped0.png,graupel,graupel_like,dry
2023.02.28_02.23.45_flake_3699_cam_2X668Y1420cropped0.png,graupel,graupel_like,dry
2023.02.28_02.13.34_flake_3418_cam_4X1088Y1400cropped0.png,graupel,graupel_like,dry
20230228101840000CAM0_1X1192Y2052cropped4.png,graupel,unrimed,dry
2023.02.28_02.49.37_flake_4350_cam_4X1160Y968cropped10.png,graupel,unrimed,dry
2023.02.28_02.15.36_flake_3483_cam_1X464Y408cropped0.png,graupel,graupel,dry
2023.02.28_02.20.55_flake_3623_cam_2X1088Y1080cropped0.png,graupel,graupel_like,dry
20230228154836000CAM6_1X900Y576cropped3.png,planar_crystals,graupel_like,dry
2023.02.28_17.22.35_flake_4782_cam_3X892Y1740cropped0.png,graupel,graupel_like,dry
2023.02.28_02.36.15_flake_4072_cam_0X532Y808cropped0.png,graupel,unrimed,dry
2023.02.28_02.39.22_flake_4136_cam_4X1088Y1128cropped1.png,planar_crystals,densely_rimed,dry
2023.02.28_02.40.45_flake_4158_cam_2X1312Y1976cropped1.png,graupel,graupel_like,dry
2023.02.28_02.19.55_flake_3599_cam_1X472Y440cropped0.png,graupel,graupel_like,wet
2023.02.28_02.14.19_flake_3444_cam_2X1092Y1404cropped0.png,graupel,graupel_like,dry
2023.02.28_02.22.07_flake_3656_cam_0X572Y732cropped0.png,graupel,graupel_like,dry
2023.02.28_02.33.31_flake_4002_cam_4X1092Y1056cropped0.png,graupel,graupel_like,dry
20230228101138000CAM4_1X1628Y2236cropped5.png,columnar_crystals,graupel_like,wet
2023.02.28_02.51.04_flake_4384_cam_4X1376Y1092cropped3.png,graupel,unrimed,dry
2023.02.28_02.44.30_flake_4227_cam_4X1024Y988cropped1.png,graupel,graupel_like,dry
2023.02.28_02.43.21_flake_4207_cam_2X992Y1592cropped0.png,planar_crystals,densely_rimed,dry
2023.02.28_02.24.20_flake_3720_cam_0X552Y680cropped0.png,graupel,graupel_like,dry
20230228154907000CAM4_1X1564Y1916cropped15.png,graupel,unrimed,dry
2023.02.28_02.18.16_flake_3553_cam_1X316Y404cropped0.png,graupel,graupel_like,dry
2023.02.28_02.29.55_flake_3908_cam_1X616Y656cropped0.png,graupel,graupel_like,dry
2023.02.28_02.23.05_flake_3677_cam_3X1096Y1424cropped0.png,graupel,graupel_like,dry
20230228101542000CAM0_1X1196Y1052cropped4.png,graupel,graupel_like,dry
2023.02.28_02.44.30_flake_4227_cam_3X1036Y944cropped0.png,graupel,graupel_like,dry
2023.02.28_02.20.04_flake_3603_cam_4X1100Y1040cropped0.png,graupel,graupel,wet
2023.02.28_02.25.49_flake_3782_cam_2X1028Y1348cropped0.png,graupel,graupel_like,dry
2023.02.28_02.20.39_flake_3618_cam_0X464Y632cropped0.png,graupel,graupel_like,dry
20230228101217000CAM5_1X656Y1808cropped4.png,planar_crystals,rimed,wet
2023.02.28_02.10.13_flake_3351_cam_1X440Y640cropped0.png,graupel,unrimed,dry
2023.02.28_02.03.47_flake_3281_cam_4X1084Y604cropped0.png,graupel,graupel_like,dry
20230228100743000CAM4_1X1076Y776cropped3.png,graupel,unrimed,dry
2023.02.28_02.31.05_flake_3945_cam_4X988Y872cropped0.png,graupel,graupel,dry
2023.02.28_02.18.28_flake_3557_cam_1X348Y456cropped0.png,graupel,graupel_like,dry
2023.02.28_02.47.45_flake_4312_cam_1X552Y688cropped0.png,graupel,densely_rimed,dry
2023.02.28_02.49.44_flake_4354_cam_3X1080Y1724cropped0.png,graupel,graupel_like,dry
2023.02.28_02.13.19_flake_3412_cam_4X1084Y1272cropped2.png,graupel,graupel,wet
20230228105939000CAM0_1X1676Y152cropped3.png,columnar_crystals,graupel_like,wet
2023.02.28_02.44.40_flake_4230_cam_4X1744Y1716cropped2.png,graupel,densely_rimed,dry
20230228101313001CAM5_1X1452Y1616cropped3.png,columnar_crystals,graupel_like,wet
2023.02.28_02.14.53_flake_3465_cam_4X1092Y796cropped0.png,graupel,graupel_like,wet
2023.02.28_02.46.58_flake_4284_cam_1X424Y856cropped0.png,planar_crystals,densely_rimed,dry
2023.02.28_02.11.56_flake_3380_cam_3X1100Y392cropped0.png,graupel,graupel_like,dry
2023.02.28_02.26.51_flake_3823_cam_1X392Y408cropped0.png,graupel,unrimed,dry
2023.02.28_02.13.56_flake_3431_cam_1X604Y612cropped0.png,graupel,graupel_like,dry
2023.02.28_02.18.59_flake_3571_cam_2X1084Y1600cropped1.png,graupel,graupel,dry
2023.02.28_02.37.11_flake_4092_cam_3X1116Y924cropped0.png,planar_crystals,densely_rimed,dry
